編號,巷道名稱,長度,實際寬度,受影響建築物之詳細地址,行政區,轄區分隊,分區
1368,喜樹路222巷6弄,約130m,約2m,2-20號(雙號),南區,灣裡分隊,紅
1369,喜樹路222巷7弄,約25m,約1.4m,1-11號(單號),南區,灣裡分隊,紅
1370,喜樹路146巷,約110m,約3.1m,單號：1-17號.雙號：2-20號,南區,灣裡分隊,紅
1371,喜樹路222巷29弄,約160m,約1.8m,單號：1-21號.雙號：2-22號,南區,灣裡分隊,紅
1372,喜樹路222巷37弄,約80m,約1.4m,1-25號(單號),南區,灣裡分隊,紅
1373,喜樹路252巷,約90m,約3.4m,單號：1-43號.雙號：2-16號,南區,灣裡分隊,紅
1374,喜樹路252巷27弄,約60m,約1.6m,1-10號,南區,灣裡分隊,紅
1375,喜樹路254巷,約210m,約3.3m,1-52號,南區,灣裡分隊,紅
1376,喜樹路270巷,約210m,約2.5m,單號：1-23號.雙號：2-50號,南區,灣裡分隊,紅
1377,喜樹路288巷,約100m,約1.3m,單號：1-63號.雙號：2-76號,南區,灣裡分隊,紅
1378,喜樹路302巷,約190m,約4m,單號：1-49號.雙號：2-50號,南區,灣裡分隊,紅
1379,喜樹路316巷,約50m,約2.4m,單號：1-7號.雙號：2-40號,南區,灣裡分隊,紅
1380,明興路861巷,約70m,約3.5m,24-30號(雙號),南區,灣裡分隊,紅
1381,明興路1231巷,約50m,約3m,1-7號(單號),南區,灣裡分隊,紅
1382,明興路1129巷1弄,約60m,約3m,明興路1129巷1弄1-11.2-20,南區,灣裡分隊,紅
1383,明興路1013巷,約50m,約2.5m,明興路1013巷,南區,灣裡分隊,紅
1384,灣裡路72巷,約90m,約3.6m,單號：3-17號.雙號：14-24號,南區,灣裡分隊,紅
1385,灣裡路88巷至省躬一街口,約130m,約3.8m,單號：5-15號.雙號：14-24號,南區,灣裡分隊,紅
1386,灣裡路88巷3弄,約220m,約3m,單號：1-55號.雙號：14-24號,南區,灣裡分隊,紅
1387,灣裡路88巷139弄,約50m,約2.9m,單號：9-13號.雙號：2-20號,南區,灣裡分隊,紅
1388,灣裡路114巷,約50m,約1.6m,單號：1-9號.雙號：2-8號,南區,灣裡分隊,紅
1389,灣裡路136巷,約60m,約1.5m,單號：1-15號.雙號：12-20號,南區,灣裡分隊,紅
1390,灣裡路148巷,約50m,約1.5m,單號：3-11號.雙號：2-20號,南區,灣裡分隊,紅
1391,灣裡路152巷,約50m,約1.5m,1-8號,南區,灣裡分隊,紅
1392,灣裡路162巷,約60m,約2.6m,單號：1-23號.雙號：2-24號,南區,灣裡分隊,紅
1393,灣裡路186巷,約60m,約2.2m,單號：1-9號.雙號：2-24號,南區,灣裡分隊,紅
1394,灣裡路196巷,約100m,約2.2m,單號：7-13號.雙號：2-12號,南區,灣裡分隊,紅
1395,灣裡路206巷,約100m,約1.6m,單號：1-39號.雙號：2-8號,南區,灣裡分隊,紅
1396,灣裡路218巷,約70m,約2.1m,單號：1-9號.雙號：2-12號,南區,灣裡分隊,紅
1397,灣裡路238巷,約90m,約1.5m,4-18號(雙號),南區,灣裡分隊,紅
1398,灣裡路246巷,約90m,約2.5m,單號：3-15號.雙號：6-18號,南區,灣裡分隊,紅
1399,灣裡路282巷124弄,約100m,約3m,1-11號(單號),南區,灣裡分隊,紅
1400,灣裡路282巷36弄,約110m,約3.2m,5-59號8之1-22號,南區,灣裡分隊,紅
1401,灣裡路282巷68弄,約100m,約2.8m,單號：3之1-23號.雙號：2-54號,南區,灣裡分隊,紅
1402,灣裡路282巷88弄,約90m,約2.2m,3-11號10-24號9-15號,南區,灣裡分隊,紅
1403,灣裡路282巷30弄,約60m,約2m,6之1-14號,南區,灣裡分隊,紅
1404,灣裡路324巷,約60m,約1.6m,單號：1-19號.雙號：22-28號,南區,灣裡分隊,紅
1405,灣裡路348巷,約60m,約1.5m,單號：3-21號.雙號：6-22號,南區,灣裡分隊,紅
1406,灣裡路372巷,約90m,約1.5m,單號：7-49號.雙號：6-24號,南區,灣裡分隊,紅
1407,灣裡路400巷,約160m,約2.8m,單號：9-45號.雙號：4-44號,南區,灣裡分隊,紅
1408,灣裡路400巷11弄,約70m,約2.5m,2之10號-48號(雙號),南區,灣裡分隊,紅
1409,灣裡路448巷,約190m,約2.2m,1-18號,南區,灣裡分隊,紅
1410,興南街86巷,約170m,約2.6m,單號：11-31號.雙號：4-40號,南區,灣裡分隊,紅
1411,興南街92巷,約80m,約1.5m,3-29號(單號),南區,灣裡分隊,紅
1412,興南街124巷,約100m,約3.2m,單號：1-15號.雙號：10-38號,南區,灣裡分隊,紅
1413,灣裡路88巷52弄,約90m,約2m,單號：7-19號.雙號：2-32號,南區,灣裡分隊,紅
1414,灣裡路88巷,約130m,約3.6m,207-215號(單號),南區,灣裡分隊,紅
1415,灣裡路476巷,約50m,約2m,2-8號(雙號),南區,灣裡分隊,紅
1416,灣裡路496巷,約70m,約1.2m,單號：1-9號.雙號：6-10號,南區,灣裡分隊,紅
1417,灣裡路506巷,約80m,約1.5m,單號：1-17號.雙號：6-10號,南區,灣裡分隊,紅
1418,灣裡路516巷,約90m,約1.8m,單號：1-11號.雙號：6-12號,南區,灣裡分隊,紅
1419,灣裡路301巷,約140m,約1.8m,單號：1-15號.雙號：2-26號,南區,灣裡分隊,紅
1420,灣裡路282巷117弄,約40m,約1.8m,1-11號(單號),南區,灣裡分隊,紅
1421,灣裡路451巷,約200m,約3.4m,單號：3-11號雙號：6之1-24號,南區,灣裡分隊,紅
1422,省躬一街2巷,約80m,約2.5m,單號：1-35號.雙號：2-22號,南區,灣裡分隊,紅
1423,省躬一街32巷,約60m,約2.7m,單號：1-7號.雙號：2-18號,南區,灣裡分隊,紅
1424,灣裡路227巷,約80m,約1.5m,單號：1-19號.雙號：2-8號,南區,灣裡分隊,紅
1425,灣裡路235巷,約170m,約2.3m,單號：1-19號.雙號：2-32號,南區,灣裡分隊,紅
1426,灣裡路88巷93弄,約320m,約3m,單號：7-59號.雙號：10-94號,南區,灣裡分隊,紅
1427,灣裡路263巷2弄,約80m,約2m,單號：1-9號.雙號：4-10號,南區,灣裡分隊,紅
1428,灣裡路282巷,約500m,約3.6m,單號：1-27號.雙號：6-20號,南區,灣裡分隊,紅
1429,灣裡路263巷12弄,約100m,約2m,單號：1-11號.雙號：4-14號,南區,灣裡分隊,紅
1430,灣裡路211巷70弄,約100m,約2m,單號：1-25號.雙號：2-26號,南區,灣裡分隊,紅
1431,灣裡路263巷49弄,約40m,約2m,2-16號(雙號),南區,灣裡分隊,紅
1432,灣裡路263巷34弄,約80m,約2m,單號：1-19號.雙號：2-8號,南區,灣裡分隊,紅
1433,灣裡路263巷52弄,約150m,約2.5m,單號：1之1-53號雙號：6-10號,南區,灣裡分隊,紅
1434,灣裡路263巷61弄,約140m,約2.5m,單號：3-11之2號.雙號：2之1-14號,南區,灣裡分隊,紅
1435,灣裡路263巷67弄,約230m,約3m,單號：1-1至53號.雙號：8-46號,南區,灣裡分隊,紅
1436,明興路1398巷,約80m,約2.9m,單號：1-5號.雙號：2-8號,南區,灣裡分隊,紅
1437,灣裡路282巷91弄,約90m,約1.2m,單號：1-11號.雙號：6-22號,南區,灣裡分隊,紅
1438,灣裡路263巷73弄,約210m,約2m,單號：1-27號.雙號：2-26號,南區,灣裡分隊,紅
1439,灣裡路263巷95弄,約40m,約2m,2-6號(雙號),南區,灣裡分隊,紅
1440,興南街2巷,約120m,約2m,單號：5-13號.雙號：2-14號,南區,灣裡分隊,紅
1441,灣裡路333巷口,約110m,約2.1m,單號：1-19號.雙號：2-16號,南區,灣裡分隊,紅
1442,灣裡路333巷4弄,約50m,約2.3m,單號：1-7號雙號：2-10之2號,南區,灣裡分隊,紅
1443,灣裡路351巷,約290m,約3.7m,單號：7-13號.雙號：8-12號,南區,灣裡分隊,紅
1444,灣裡路351巷15弄,約150m,約2.7m,單號：1-25號.雙號：2-20號,南區,灣裡分隊,紅
1445,灣裡路351巷12弄,約80m,約3.1m,1-10號,南區,灣裡分隊,紅
1446,灣裡路369巷,約60m,約2.7m,單號：1-13號.雙號：2-12號,南區,灣裡分隊,紅
1447,灣裡路372巷3弄,約60m,約2.3m,單號：3-17號.雙號：4-26號,南區,灣裡分隊,紅
1448,興南街184巷,約230m,約3m,單號：9-41號.雙號：10-58號,南區,灣裡分隊,紅
1449,鯤鯓路115巷,約80m,約7.8m,鯤鯓路115巷,南區,灣裡分隊,黃
1450,喜樹路40巷,約110m,約7.5m,喜樹路40巷1-43.2-44,南區,灣裡分隊,黃
1451,喜樹路56巷,約150m,約7m,喜樹路56巷1-43.2-44,南區,灣裡分隊,黃
1452,喜樹路84巷,約110m,約7m,喜樹路84巷1-43.2-44,南區,灣裡分隊,黃
1453,喜樹路74巷,約140m,約6.8m,喜樹路74巷1-43.2-42,南區,灣裡分隊,黃
1454,喜樹路96巷,約110m,約6.9m,喜樹路96巷1-43.2-42,南區,灣裡分隊,黃
1455,喜樹路104巷,約140m,約4m,喜樹路104巷1-41.2-46,南區,灣裡分隊,黃
1456,喜樹路118巷,約140m,約4.5m,喜樹路118巷1-29.2-46,南區,灣裡分隊,黃
1457,喜樹路134巷,約110m,約5.2m,喜樹路134巷1-25.2-30,南區,灣裡分隊,黃
1458,喜樹路206巷84弄,約50m,約4.2m,喜樹路206巷84弄2-8,南區,灣裡分隊,黃
1459,喜樹路206巷71弄,約40m,約6.6m,喜樹路206巷71弄1-5.2-6,南區,灣裡分隊,黃
1460,喜樹路206巷89弄,約30m,約4.9m,喜樹路206巷89弄,南區,灣裡分隊,黃
1461,喜樹路151巷63弄,約100m,約5.7m,喜樹路151巷63弄1-37.2-38,南區,灣裡分隊,黃
1462,明興路619巷,約1380m,約6m,明興路619巷7-487.2-424之6,南區,灣裡分隊,黃
1463,明興路883巷,約40m,約6m,明興路883巷1-25.2-6,南區,灣裡分隊,黃
1464,明興路1055巷17弄,約175m,約5m,明興路1055巷17弄1-61.2-70,南區,灣裡分隊,黃
1465,明興路1055巷18弄,約40m,約5m,明興路1055巷18弄1-3.2-12,南區,灣裡分隊,黃
1466,明興路1079巷,約80m,約5.3m,明興路1079巷1-11.2-16,南區,灣裡分隊,黃
1467,明興路1285巷30弄,約90m,約5.7m,明興路1285巷30弄1-47.2-80,南區,灣裡分隊,黃
1468,明興路1312巷,約40m,約3.6m,明興路1312巷5-13,南區,灣裡分隊,黃
1469,明興路1365巷,約100m,約5.3m,明興路1365巷1-27.2-34,南區,灣裡分隊,黃
1470,明興路1365巷22弄,約40m,約3.7m,明興路1365巷22弄1-7.2-8,南區,灣裡分隊,黃
1471,灣裡路62巷40弄,約200m,約5m,灣裡路62巷40弄1-53.2-50,南區,灣裡分隊,黃
1472,明興路1395巷9弄,約40m,約3.8m,明興路1395巷9弄1-11.2-8,南區,灣裡分隊,黃
1473,明興路1425巷8弄,約50m,約4.3m,明興路1425巷8弄1-15.2-14,南區,灣裡分隊,黃
1474,明興路1425巷14弄,約80m,約6m,明興路1425巷14弄1-15.2-24,南區,灣裡分隊,黃
1475,灣裡路62巷38弄,約30m,約6m,灣裡路62巷38弄1-3.2-14,南區,灣裡分隊,黃
1476,省躬一街12巷,約90m,約4m,省躬一街12巷1-23.2-22號,南區,灣裡分隊,黃
1477,省躬二街26巷,約30m,約5m,單號：1-19.雙號：2-10號,南區,灣裡分隊,黃
1478,興南街101巷,約70m,約2m,17之1-29.14-16號,南區,灣裡分隊,黃
1479,省躬二街,約130m,約6.5m,省躬二街5-29.2-42號,南區,灣裡分隊,黃
1480,灣裡路282巷,約500m,約5.7m,單號：45-119.雙號：38-150號,南區,灣裡分隊,黃
1481,灣裡路211巷88弄,約30m,約5.7m,6-10之5號,南區,灣裡分隊,黃
1482,灣裡路282巷110弄,約160m,約4.9m,單號：1-33之2.雙號：2-58號,南區,灣裡分隊,黃
1483,大同路一段275巷,約230公尺,1.1,單1至55號 雙6至122號,東區,東門分隊,紅
1484,大同路一段329巷,約125公尺,2.8,單1至11號 雙2至24號,東區,東門分隊,紅
1485,大同路一段45巷,約100公尺,1,單1至31號 雙2至20號,東區,東門分隊,紅
1486,大同路一段51巷,約80公尺,2.6,單1至13號 雙2至14號,東區,東門分隊,紅
1487,大同路一段53巷,約40公尺,1,單3號 雙2至16號,東區,東門分隊,紅
1488,大同路一段71巷,約130公尺,1.5,單1至31號 雙2至28號,東區,東門分隊,紅
1489,大同路一段73巷,約130公尺,3.6,單1至39號 雙2至38號,東區,東門分隊,紅
1490,大學路12巷,約125公尺,2,單1至9號 雙2至24號,東區,東門分隊,紅
1491,大學路18巷,約284公尺,2,單1至33號 雙2至30號,東區,東門分隊,紅
1492,大學路22巷,約250公尺,2,單1至31號 雙2至28號,東區,東門分隊,紅
1493,育樂街117巷,約67公尺,1.5,單3至29號 雙2至30號,東區,東門分隊,紅
1494,育樂街57巷2弄,約45公尺,2.8,單17號 雙6至16號,東區,東門分隊,紅
1495,東門路一段131巷,約165公尺,1,1至19號,東區,東門分隊,紅
1496,東門路一段135巷,約185公尺,2,單1至25號 雙2至26號,東區,東門分隊,紅
1497,東門路二段134巷,約77公尺,2,單1至18號 雙2至22號,東區,東門分隊,紅
1498,東門路二段239巷,約95公尺,2,單1至19號 雙2至22號,東區,東門分隊,紅
1499,東門路二段269巷,約118公尺,2,單1至29號 雙2至44號,東區,東門分隊,紅
1500,東寧路120巷,約250公尺,1.7,單3至99號 雙6至34號,東區,東門分隊,紅
1501,東寧路西段18巷,約100公尺,2.5,單3至27號 雙2至42號,東區,東門分隊,紅
1502,東興路11巷,約90公尺,3,單3至31號 雙2至30號,東區,東門分隊,紅
1503,東興路31巷,約90公尺,2,單1至23號 雙2至16號,東區,東門分隊,紅
1504,光華街119巷,約80公尺,2.7,17至21號,東區,東門分隊,紅
1505,樹林街一段183巷6弄,約80公尺,1.5,單1至41號 雙2至32號,東區,東門分隊,紅
1506,長榮路二段24巷,約200公尺,2,單1至75號 雙2至162號,東區,東門分隊,紅
1507,長榮路二段32巷,約65公尺,3,141至161號,東區,東門分隊,紅
1508,長榮路二段32巷46弄,約65公尺,3,單5至199號 雙14至50號,東區,東門分隊,紅
1509,長榮路三段30巷,約60公尺,2.5,單1至15號 雙4至26號,東區,東門分隊,紅
1510,青年路293巷,約90公尺,2.5,單1號至55號 雙2至56號,東區,東門分隊,紅
1511,勝利路12巷,約100公尺,2.5,雙28號至64號單33至113號,東區,東門分隊,紅
1512,新樓街37巷,約40公尺,2,單1至9號 雙2號至14號,東區,東門分隊,紅
1513,裕農路288巷60弄,約210公尺,2.8,單1至83號 雙2至122號,東區,東門分隊,紅
1514,裕農路288巷70弄,約205公尺,3.2,單1至57號 雙2至64號,東區,東門分隊,紅
1515,裕豐街147巷,約155公尺,2.5,單1至53號 雙2至54號,東區,東門分隊,紅
1516,裕豐街161巷,約70公尺,2.2,單1至23號 雙2至20號,東區,東門分隊,紅
1517,裕豐街163巷,約115公尺,1.8,單3至27號 雙2至54號,東區,東門分隊,紅
1518,裕豐街185巷26弄,約67公尺,2.5,單1至13號 雙2至26號,東區,東門分隊,紅
1519,裕豐街222巷43弄,約40公尺,2.9,單1至11號 雙2至20號,東區,東門分隊,紅
1520,裕豐街242巷,約67公尺,3,單1至21號 雙2至22號,東區,東門分隊,紅
1521,裕豐街84巷,約130公尺,2.5,單1至65號 雙2至28號,東區,東門分隊,紅
1522,德光街58巷,約87公尺,3.2,1至35號,東區,東門分隊,紅
1523,德光街62巷,約90公尺,3.2,單1至31號 雙2至32號,東區,東門分隊,紅
1524,衛國街106巷29弄,約80公尺,2,單1至29號 雙4至14號,東區,東門分隊,紅
1525,大同路一段141巷,約190公尺,3.5,單1至67號 雙8至62號,東區,東門分隊,黃
1526,大同路一段155巷,約200公尺,2,單1至79號 雙2至58號,東區,東門分隊,黃
1527,大同路一段241巷6弄,約75公尺,2.6,單25至45號 雙2至48號,東區,東門分隊,黃
1528,中華東路二段22巷,約145公尺,4,單1至25號 雙2至34號,東區,東門分隊,黃
1529,府連路182巷13弄,約50公尺,2.8,單3至18號 雙6至18號,東區,東門分隊,黃
1530,東門路二段301巷80弄,約90公尺,4,單7至29號 雙2至30號,東區,東門分隊,黃
1531,東門路二段301巷90弄,約90公尺,3,單3至23號 雙2至32號,東區,東門分隊,黃
1532,東門路二段301巷115弄,約95公尺,2.6,單1至31號 雙2至28號,東區,東門分隊,黃
1533,勝利路12巷,約90公尺,4,單1至3號 雙8至28號,東區,東門分隊,黃
1534,裕農路19巷32弄,約154公尺,3,單1至19號 雙2至18號,東區,東門分隊,黃
1535,裕農路291巷,約113公尺,3,單3至55號 雙2至68號,東區,東門分隊,黃
1536,裕農路345巷,約178公尺,4,單3至57號 雙8至66號,東區,東門分隊,黃
1537,裕農路389巷3弄,約120公尺,2.3,單1至25號 雙2至28號,東區,東門分隊,黃
1538,衛國街106巷5弄,約220公尺,2.5,單1至63號 雙2至60號,東區,東門分隊,黃
1539,衛國街106巷17弄,約206公尺,2,單1至65號 雙2至66號,東區,東門分隊,黃
1540,東門路一段267巷,約70公尺,2,5號.6號大樓,東區,東門分隊,藍
1541,裕學路185巷,約416公尺,4,單號1-183號，雙號2-150號,東區,後甲分隊,紅
1542,富農街一段40巷,約85公尺,3,只有單號17-23號,東區,後甲分隊,紅
1543,富農街一段48巷,約170公尺,3.2,單號1-51號，雙號2-36號,東區,後甲分隊,紅
1544,富農街一段89巷,約81公尺,2.2,只有單號1-25號,東區,後甲分隊,紅
1545,富農街二段28巷,約60公尺,1.6,只有雙號28-62號,東區,後甲分隊,紅
1546,富農街二段65巷19弄,約58公尺,3.7,單號1-7號，雙號2-10號,東區,後甲分隊,紅
1547,富農街二段79巷 ,約84公尺,2.3,單號1-13、77、81號，雙號2-14號,東區,後甲分隊,紅
1548,東成街28巷,約40公尺,3.3,單號1-39號，雙號2-40號,東區,後甲分隊,紅
1549,東成街56巷,約112公尺,3.7,只有雙號2-44號,東區,後甲分隊,紅
1550,東成街98巷,約52公尺,2.9,單號1-21號，雙號2-20號,東區,後甲分隊,紅
1551,裕農路621巷30弄,約95公尺,4,單號1-33號，雙號2-16號,東區,後甲分隊,紅
1552,裕農路621巷41弄,約85公尺,3.1,單號11-25號，雙號2-24號,東區,後甲分隊,紅
1553,裕農路621巷72弄,約87公尺,3,單號1-97號，雙號10-12號,東區,後甲分隊,紅
1554,裕農路661巷42弄,約58公尺,4,單號1-13號，雙號2-8號,東區,後甲分隊,紅
1555,裕農路668巷35弄,約235公尺,3.9,單號1-33號，雙號2-52號,東區,後甲分隊,紅
1556,裕農路668巷75弄,約197公尺,3.9,單號1-81號，雙號2-128號,東區,後甲分隊,紅
1557,建東街30巷,約100公尺,4.7,單邊連號1-14號,東區,後甲分隊,紅
1558,建東街35巷,約55公尺,2.2,只有單號1-13號,東區,後甲分隊,紅
1559,建東街37巷,約56公尺,2.2,只有雙號2-30號,東區,後甲分隊,紅
1560,建東街43巷,約147公尺,2.5,單號1-21號，雙號2-12號,東區,後甲分隊,紅
1561,中華東路一段2巷,約126公尺,4,單號1-17號，雙號2-16號,東區,後甲分隊,紅
1562,中華東路二段133巷4弄,約210公尺,3.1,單號1-11號，雙號2-10號,東區,後甲分隊,紅
1563,中華東路二段203巷9弄,約56公尺,1.7,單號1-23號，雙號2-22號,東區,後甲分隊,紅
1564,東門路三段37巷75弄,約130公尺,3.2,單號1-55號，雙號2-42號,東區,後甲分隊,紅
1565,東光路一段5巷,約225公尺,2.2,單號1-31號，雙號2-52號,東區,後甲分隊,紅
1566,東興路20巷,約220公尺,2.2,單號1-147號，雙號4-98號,東區,後甲分隊,紅
1567,東興路40巷,約179公尺,2.5,單號1-13號，雙號2-14號,東區,後甲分隊,紅
1568,東興路118巷,約60公尺,4,連號1至18號,東區,後甲分隊,紅
1569,東興路314巷,約122公尺,2.2,單號1-23號，雙號18-40號,東區,後甲分隊,紅
1570,光明街175巷,約148公尺,2.4,只有雙號2-36號,東區,後甲分隊,紅
1571,光明街201巷,約128公尺,3.7,單號1-27號，雙號2-24號,東區,後甲分隊,紅
1572,小東路198巷6弄,約152公尺,4,單號1-35號，雙號2-34號,東區,後甲分隊,紅
1573,小東路198巷24弄,約89公尺,4,單號1-37號，雙號2-52號,東區,後甲分隊,紅
1574,小東路198巷40弄,約213公尺,4,單號1-35號，雙號2-50號,東區,後甲分隊,紅
1575,小東路254巷2弄,約103公尺,4,單號17-35號，雙號2-24號,東區,後甲分隊,紅
1576,富農街一段188巷,約127公尺,6.6,單號1-99號，雙號2-164號,東區,後甲分隊,黃
1577,富農街一段204巷,約107公尺,4.1,單號1-35號，雙號2-26號,東區,後甲分隊,黃
1578,富農街一段218巷,約110公尺,4.2,單號1-35號，雙號2-22號,東區,後甲分隊,黃
1579,富農街一段232巷,約153公尺,4.6,單號1-23號，雙號2-34號,東區,後甲分隊,黃
1580,富農街一段248巷,約120公尺,4.1,單號1-21號，雙號2-22號,東區,後甲分隊,黃
1581,富農街一段258巷,約92公尺,4.1,單號1-27號，雙號2-30號,東區,後甲分隊,黃
1582,富農街二段73巷,約160公尺,4.7,只有雙號2-20號,東區,後甲分隊,黃
1583,富農街二段92巷,約104公尺,4.7,單號1-21號，雙號2-16號,東區,後甲分隊,黃
1584,裕農路621巷36弄,約95公尺,4.6,單號1-33號，雙號2-16號,東區,後甲分隊,黃
1585,裕農路668巷,約405公尺,4.7,單號1-99號，雙號2-70號,東區,後甲分隊,黃
1586,裕農路726巷3弄,約45公尺,4.3,單號1-5號，雙號2-6號,東區,後甲分隊,黃
1587,裕農路726巷7弄,約42公尺,4.3,單號1-5號，雙號2-6號,東區,後甲分隊,黃
1588,裕農路771巷1弄,約92公尺,5,只有雙號2-40號,東區,後甲分隊,黃
1589,東門路三段37巷55弄,約88公尺,4.3,單號1-27號，雙號2-28號,東區,後甲分隊,黃
1590,東門路三段141巷,約57公尺,4.2,單號13-29號，雙號12-32號,東區,後甲分隊,黃
1591,東門路三段179巷,約488公尺,4.2,只有單號39-93號,東區,後甲分隊,黃
1592,建東街22巷,約98公尺,4.1,單號1-25號，雙號2-28號,東區,後甲分隊,黃
1593,建東街42巷,約97公尺,4.2,只有單號1-43號,東區,後甲分隊,黃
1594,建東街52巷,約99公尺,5.1,單號1-15號，雙號2-16號,東區,後甲分隊,黃
1595,建東街54巷,約138公尺,5.2,單號1-39號，雙號2-54號,東區,後甲分隊,黃
1596,中華東路二段7巷,約79公尺,4.2,只有雙號2-20號,東區,後甲分隊,黃
1597,中華東路二段133巷39弄,約108公尺,6.4,單號1-29號，雙號2-26號,東區,後甲分隊,黃
1598,中華東路二段133巷57弄,約116公尺,6.3,單號1-27號，雙號2-28號,東區,後甲分隊,黃
1599,中華東路二段203巷1弄,約148公尺,6,單號1-21號，雙號2-52號,東區,後甲分隊,黃
1600,中華東路二段203巷17弄,約83公尺,6.4,單號1-21號，雙號2-38號,東區,後甲分隊,黃
1601,中華東路二段243巷12弄,約119公尺,6,只有單號1-37號,東區,後甲分隊,黃
1602,中華東路二段243巷13弄,約43公尺,6,只有單號1-7號,東區,後甲分隊,黃
1603,東興路169巷,約106公尺,6,單號1-25號，雙號6-22號,東區,後甲分隊,黃
1604,東和路57巷,約250公尺,6,只有單號1-19號,東區,後甲分隊,黃
1605,東和路159巷,約188公尺,5.5,單號1-29號，雙號4-28號,東區,後甲分隊,黃
1606,光明街60巷,約109公尺,6.5,單號1-29號，雙號2-34號,東區,後甲分隊,黃
1607,莊敬路21巷,約80公尺,7,國泰麗園大樓2.6.8.20.22號,東區,後甲分隊,藍
1608,富農街一段36巷 ,約90公尺,7,浪琴華大樓28號,東區,後甲分隊,藍
1609,怡東路150巷,約112公尺,7,大鵬新城單號1-29號，雙號2-30號,東區,後甲分隊,藍
1610,東興路199巷,約114公尺,6,大鵬新城1-29號,東區,後甲分隊,藍
